timestamp,home_id,device_id,device_loc,reading_type,reading_value
2017-11-10 15:45:34,thk,4999-f234d8ad941a,,beacon,1
2017-11-10 15:45:34,thk,4999-ff7fada21247,,beacon,1
2017-11-10 15:49:35,thk,4999-e8efcd1bbf14,,beacon,1
2017-11-10 15:49:35,thk,4999-f234d8ad941a,,beacon,1
2017-11-10 15:49:35,thk,4999-ff7fada21247,,beacon,1
2017-11-10 15:53:35,thk,4999-e8efcd1bbf14,,beacon,1
2017-11-10 15:53:35,thk,4999-f234d8ad941a,,beacon,1
2017-11-10 15:53:35,thk,4999-ff7fada21247,,beacon,1
2017-11-10 15:57:34,thk,4999-e8efcd1bbf14,,beacon,1
2017-11-10 15:57:34,thk,4999-f234d8ad941a,,beacon,1
2017-11-10 15:57:34,thk,4999-ff7fada21247,,beacon,1
2017-11-10 16:01:35,thk,4999-e8efcd1bbf14,,battery_voltage,2.949
2017-11-10 16:01:35,thk,4999-e8efcd1bbf14,,beacon,1
2017-11-10 16:01:35,thk,4999-f234d8ad941a,,battery_voltage,2.976
2017-11-10 16:01:35,thk,4999-f234d8ad941a,,beacon,1
2017-11-10 16:01:35,thk,4999-ff7fada21247,,battery_voltage,2.964
2017-11-10 16:01:35,thk,4999-ff7fada21247,,beacon,1
2017-11-10 16:01:48,thk,4999,,datausage,20.35665
2017-11-10 16:01:48,thk,4999,,memusage,23.36
2017-11-10 16:01:48,thk,4999,,uptime,86432
2017-11-10 16:05:35,thk,4999-ff7fada21247,,beacon,1
2017-11-10 16:27:07,thk,4999,,disconnected,1
2017-11-10 17:01:33,thk,4999-ff7fada21247,,battery_voltage,2.964
2017-11-10 17:01:48,thk,4999,,datausage,21.189443
2017-11-10 17:01:48,thk,4999,,memusage,23.39
2017-11-10 17:01:48,thk,4999,,uptime,90032
2017-11-10 17:26:30,thk,4999,,disconnected,1
2017-11-10 17:26:34,thk,4999,,disconnected,1
2017-11-10 18:01:48,thk,4999,,datausage,22.037302
2017-11-10 18:01:48,thk,4999,,memusage,23.47
2017-11-10 18:01:48,thk,4999,,uptime,93632
2017-11-10 19:01:50,thk,4999,,datausage,22.87821
2017-11-10 19:01:50,thk,4999,,memusage,23.48
2017-11-10 19:01:50,thk,4999,,uptime,97232
2017-11-10 20:01:50,thk,4999,,datausage,23.72894
2017-11-10 20:01:50,thk,4999,,memusage,23.54
2017-11-10 20:01:50,thk,4999,,uptime,100832
2017-11-10 21:01:50,thk,4999,,datausage,24.574106
2017-11-10 21:01:50,thk,4999,,memusage,23.59
2017-11-10 21:01:50,thk,4999,,uptime,104432
2017-11-10 22:01:50,thk,4999,,datausage,25.414748
2017-11-10 22:01:50,thk,4999,,memusage,23.68
2017-11-10 22:01:50,thk,4999,,uptime,108032
2017-11-10 22:35:48,thk,4999,,disconnected,1
2017-11-10 22:37:55,thk,4999,,disconnected,1
2017-11-10 23:01:50,thk,4999,,datausage,26.260118
2017-11-10 23:01:50,thk,4999,,memusage,23.76
2017-11-10 23:01:50,thk,4999,,uptime,111632
2017-11-11 00:01:48,thk,4999,,memusage,23.72
2017-11-11 00:01:48,thk,4999,,uptime,115232
2017-11-11 00:01:49,thk,4999,,datausage,27.096609
2017-11-11 01:01:50,thk,4999,,datausage,27.947368
2017-11-11 01:01:50,thk,4999,,memusage,23.87
2017-11-11 01:01:50,thk,4999,,uptime,118832
2017-11-11 01:41:07,thk,4999,,disconnected,1
2017-11-11 02:01:50,thk,4999,,datausage,28.786864
2017-11-11 02:01:50,thk,4999,,memusage,23.89
2017-11-11 02:01:50,thk,4999,,uptime,122432
2017-11-11 02:24:31,thk,4999,,disconnected,1
2017-11-11 03:01:50,thk,4999,,datausage,29.6329
2017-11-11 03:01:50,thk,4999,,memusage,23.92
2017-11-11 03:01:50,thk,4999,,uptime,126032
2017-11-11 04:01:50,thk,4999,,datausage,30.475076
2017-11-11 04:01:50,thk,4999,,memusage,24.60
2017-11-11 04:01:50,thk,4999,,uptime,129632
2017-11-11 04:07:14,thk,4999,,disconnected,1
2017-11-11 05:01:50,thk,4999,,datausage,31.301927
2017-11-11 05:01:50,thk,4999,,memusage,24.58
2017-11-11 05:01:50,thk,4999,,uptime,133232
2017-11-11 06:01:50,thk,4999,,datausage,32.142551
2017-11-11 06:01:50,thk,4999,,memusage,24.61
2017-11-11 06:01:50,thk,4999,,uptime,136832
2017-11-11 06:50:14,thk,4999,,disconnected,1
2017-11-11 07:01:48,thk,4999,,datausage,32.982095
2017-11-11 07:01:48,thk,4999,,memusage,24.69
2017-11-11 07:01:48,thk,4999,,uptime,140432
2017-11-11 07:49:35,thk,4999-e8efcd1bbf14,,beacon,1
2017-11-11 08:01:35,thk,4999-d388ebdcba37,,beacon,1
2017-11-11 08:01:50,thk,4999,,datausage,33.815768
2017-11-11 08:01:50,thk,4999,,memusage,24.74
2017-11-11 08:01:50,thk,4999,,uptime,144032
2017-11-11 08:17:35,thk,4999-d388ebdcba37,,beacon,1
2017-11-11 08:41:34,thk,4999-d388ebdcba37,,beacon,1
2017-11-11 08:45:34,thk,4999-d388ebdcba37,,beacon,1
2017-11-11 08:45:34,thk,4999-f234d8ad941a,,beacon,1
2017-11-11 08:49:34,thk,4999-d388ebdcba37,,beacon,1
2017-11-11 08:49:34,thk,4999-f234d8ad941a,,beacon,1
2017-11-11 08:53:35,thk,4999-d388ebdcba37,,beacon,1
2017-11-11 08:53:35,thk,4999-f234d8ad941a,,beacon,1
2017-11-11 08:57:35,thk,4999-c3025466c4d6,,beacon,1
2017-11-11 08:57:35,thk,4999-f234d8ad941a,,beacon,1
2017-11-11 09:01:35,thk,4999-c3025466c4d6,,battery_voltage,2.991
2017-11-11 09:01:35,thk,4999-c3025466c4d6,,beacon,1
2017-11-11 09:01:35,thk,4999-d388ebdcba37,,battery_voltage,2.934
2017-11-11 09:01:35,thk,4999-f234d8ad941a,,battery_voltage,2.964
2017-11-11 09:01:35,thk,4999-f234d8ad941a,,beacon,1
2017-11-11 09:01:48,thk,4999,,datausage,34.661468
2017-11-11 09:01:48,thk,4999,,memusage,24.78
2017-11-11 09:01:48,thk,4999,,uptime,147632
2017-11-11 09:05:35,thk,4999-c3025466c4d6,,beacon,1
2017-11-11 09:05:35,thk,4999-f234d8ad941a,,beacon,1
2017-11-11 09:09:35,thk,4999-c3025466c4d6,,beacon,1
2017-11-11 09:09:35,thk,4999-f234d8ad941a,,beacon,1
2017-11-11 09:13:34,thk,4999-c3025466c4d6,,beacon,1
2017-11-11 09:13:34,thk,4999-f234d8ad941a,,beacon,1
2017-11-11 09:13:34,thk,4999-ff7fada21247,,beacon,1
2017-11-11 09:17:35,thk,4999-c3025466c4d6,,beacon,1
2017-11-11 09:17:35,thk,4999-f234d8ad941a,,beacon,1
2017-11-11 09:17:35,thk,4999-ff7fada21247,,beacon,1
2017-11-11 09:21:35,thk,4999-c3025466c4d6,,beacon,1
2017-11-11 09:21:35,thk,4999-f234d8ad941a,,beacon,1
2017-11-11 09:21:35,thk,4999-ff7fada21247,,beacon,1
2017-11-11 09:25:35,thk,4999-c3025466c4d6,,beacon,1
2017-11-11 09:25:35,thk,4999-f234d8ad941a,,beacon,1
2017-11-11 09:25:35,thk,4999-ff7fada21247,,beacon,1
2017-11-11 09:29:35,thk,4999-c3025466c4d6,,beacon,1
2017-11-11 09:29:35,thk,4999-f234d8ad941a,,beacon,1
2017-11-11 09:29:35,thk,4999-ff7fada21247,,beacon,1
2017-11-11 09:33:35,thk,4999-c3025466c4d6,,beacon,1
2017-11-11 09:33:35,thk,4999-ff7fada21247,,beacon,1
2017-11-11 09:33:36,thk,4999-f234d8ad941a,,beacon,1
2017-11-11 09:37:35,thk,4999-c3025466c4d6,,beacon,1
2017-11-11 09:37:35,thk,4999-f234d8ad941a,,beacon,1
2017-11-11 09:37:35,thk,4999-ff7fada21247,,beacon,1
2017-11-11 09:41:35,thk,4999-c3025466c4d6,,beacon,1
2017-11-11 09:41:35,thk,4999-f234d8ad941a,,beacon,1
2017-11-11 09:41:35,thk,4999-ff7fada21247,,beacon,1
2017-11-11 09:45:35,thk,4999-c3025466c4d6,,beacon,1
2017-11-11 09:45:35,thk,4999-f234d8ad941a,,beacon,1
2017-11-11 09:45:35,thk,4999-ff7fada21247,,beacon,1
2017-11-11 09:47:07,thk,4999,,disconnected,1
2017-11-11 09:49:35,thk,4999-c3025466c4d6,,beacon,1
2017-11-11 09:49:35,thk,4999-f234d8ad941a,,beacon,1
2017-11-11 09:49:35,thk,4999-ff7fada21247,,beacon,1
2017-11-11 09:53:35,thk,4999-c3025466c4d6,,beacon,1
2017-11-11 09:53:35,thk,4999-f234d8ad941a,,beacon,1
2017-11-11 09:53:35,thk,4999-ff7fada21247,,beacon,1
2017-11-11 09:57:35,thk,4999-c3025466c4d6,,beacon,1
2017-11-11 09:57:35,thk,4999-f234d8ad941a,,beacon,1
2017-11-11 09:57:35,thk,4999-ff7fada21247,,beacon,1
2017-11-11 10:01:35,thk,4999-c3025466c4d6,,battery_voltage,2.991
2017-11-11 10:01:35,thk,4999-c3025466c4d6,,beacon,1
2017-11-11 10:01:35,thk,4999-f234d8ad941a,,battery_voltage,2.964
2017-11-11 10:01:35,thk,4999-f234d8ad941a,,beacon,1
2017-11-11 10:01:35,thk,4999-ff7fada21247,,battery_voltage,2.964
2017-11-11 10:01:35,thk,4999-ff7fada21247,,beacon,1
2017-11-11 10:01:50,thk,4999,,datausage,35.507182
2017-11-11 10:01:50,thk,4999,,memusage,24.85
2017-11-11 10:01:50,thk,4999,,uptime,151232
2017-11-11 10:05:35,thk,4999-c3025466c4d6,,beacon,1
2017-11-11 10:05:35,thk,4999-f234d8ad941a,,beacon,1
2017-11-11 10:05:35,thk,4999-ff7fada21247,,beacon,1
2017-11-11 10:09:35,thk,4999-c3025466c4d6,,beacon,1
2017-11-11 10:09:35,thk,4999-f234d8ad941a,,beacon,1
2017-11-11 10:09:35,thk,4999-ff7fada21247,,beacon,1
2017-11-11 10:13:35,thk,4999-c3025466c4d6,,beacon,1
2017-11-11 10:13:35,thk,4999-f234d8ad941a,,beacon,1
2017-11-11 10:13:35,thk,4999-ff7fada21247,,beacon,1
2017-11-11 10:17:35,thk,4999-c3025466c4d6,,beacon,1
2017-11-11 10:17:35,thk,4999-f234d8ad941a,,beacon,1
2017-11-11 10:17:35,thk,4999-ff7fada21247,,beacon,1
2017-11-11 10:21:35,thk,4999-c3025466c4d6,,beacon,1
2017-11-11 10:21:35,thk,4999-f234d8ad941a,,beacon,1
2017-11-11 10:21:35,thk,4999-ff7fada21247,,beacon,1
2017-11-11 10:25:35,thk,4999-c3025466c4d6,,beacon,1
2017-11-11 10:25:35,thk,4999-f234d8ad941a,,beacon,1
2017-11-11 10:25:35,thk,4999-ff7fada21247,,beacon,1
2017-11-11 10:29:35,thk,4999-c3025466c4d6,,beacon,1
2017-11-11 10:29:35,thk,4999-f234d8ad941a,,beacon,1
2017-11-11 10:29:35,thk,4999-ff7fada21247,,beacon,1
2017-11-11 10:33:35,thk,4999-c3025466c4d6,,beacon,1
2017-11-11 10:33:35,thk,4999-f234d8ad941a,,beacon,1
2017-11-11 10:33:35,thk,4999-ff7fada21247,,beacon,1
2017-11-11 10:37:35,thk,4999-c3025466c4d6,,beacon,1
2017-11-11 10:37:35,thk,4999-f234d8ad941a,,beacon,1
2017-11-11 10:37:35,thk,4999-ff7fada21247,,beacon,1
2017-11-11 10:41:35,thk,4999-c3025466c4d6,,beacon,1
2017-11-11 10:41:35,thk,4999-f234d8ad941a,,beacon,1
2017-11-11 10:41:35,thk,4999-ff7fada21247,,beacon,1
2017-11-11 10:45:35,thk,4999-f234d8ad941a,,beacon,1
2017-11-11 10:45:35,thk,4999-ff7fada21247,,beacon,1
2017-11-11 10:45:36,thk,4999-c3025466c4d6,,beacon,1
2017-11-11 10:49:35,thk,4999-c3025466c4d6,,beacon,1
2017-11-11 10:49:35,thk,4999-f234d8ad941a,,beacon,1
2017-11-11 10:49:35,thk,4999-ff7fada21247,,beacon,1
2017-11-11 10:53:34,thk,4999-c3025466c4d6,,beacon,1
2017-11-11 10:53:34,thk,4999-f234d8ad941a,,beacon,1
2017-11-11 10:53:34,thk,4999-ff7fada21247,,beacon,1
2017-11-11 10:57:35,thk,4999-c3025466c4d6,,beacon,1
2017-11-11 10:57:35,thk,4999-f234d8ad941a,,beacon,1
2017-11-11 10:57:35,thk,4999-ff7fada21247,,beacon,1
2017-11-11 11:01:33,thk,4999-c3025466c4d6,,battery_voltage,2.991
2017-11-11 11:01:33,thk,4999-f234d8ad941a,,battery_voltage,2.964
2017-11-11 11:01:33,thk,4999-ff7fada21247,,battery_voltage,2.964
2017-11-11 11:01:34,thk,4999-c3025466c4d6,,beacon,1
2017-11-11 11:01:34,thk,4999-f234d8ad941a,,beacon,1
2017-11-11 11:01:34,thk,4999-ff7fada21247,,beacon,1
2017-11-11 11:01:51,thk,4999,,datausage,36.364641
2017-11-11 11:01:51,thk,4999,,memusage,24.95
2017-11-11 11:01:51,thk,4999,,uptime,154832
2017-11-11 11:05:35,thk,4999-f234d8ad941a,,beacon,1
2017-11-11 11:05:35,thk,4999-ff7fada21247,,beacon,1
2017-11-11 11:05:36,thk,4999-c3025466c4d6,,beacon,1
2017-11-11 11:09:35,thk,4999-c3025466c4d6,,beacon,1
2017-11-11 11:09:35,thk,4999-f234d8ad941a,,beacon,1
2017-11-11 11:09:35,thk,4999-ff7fada21247,,beacon,1
2017-11-11 11:13:35,thk,4999-c3025466c4d6,,beacon,1
2017-11-11 11:13:35,thk,4999-f234d8ad941a,,beacon,1
2017-11-11 11:13:35,thk,4999-ff7fada21247,,beacon,1
2017-11-11 11:17:35,thk,4999-c3025466c4d6,,beacon,1
2017-11-11 11:17:35,thk,4999-f234d8ad941a,,beacon,1
2017-11-11 11:17:35,thk,4999-ff7fada21247,,beacon,1
2017-11-11 11:21:36,thk,4999-c3025466c4d6,,beacon,1
2017-11-11 11:21:36,thk,4999-f234d8ad941a,,beacon,1
2017-11-11 11:21:36,thk,4999-ff7fada21247,,beacon,1
2017-11-11 11:25:35,thk,4999-c3025466c4d6,,beacon,1
2017-11-11 11:25:35,thk,4999-f234d8ad941a,,beacon,1
2017-11-11 11:25:35,thk,4999-ff7fada21247,,beacon,1
2017-11-11 11:29:35,thk,4999-f234d8ad941a,,beacon,1
2017-11-11 11:29:35,thk,4999-ff7fada21247,,beacon,1
2017-11-11 11:29:36,thk,4999-c3025466c4d6,,beacon,1
2017-11-11 11:33:35,thk,4999-c3025466c4d6,,beacon,1
2017-11-11 11:33:35,thk,4999-f234d8ad941a,,beacon,1
2017-11-11 11:33:35,thk,4999-ff7fada21247,,beacon,1
2017-11-11 11:37:35,thk,4999-c3025466c4d6,,beacon,1
2017-11-11 11:37:35,thk,4999-f234d8ad941a,,beacon,1
2017-11-11 11:37:35,thk,4999-ff7fada21247,,beacon,1
2017-11-11 11:41:35,thk,4999-c3025466c4d6,,beacon,1
2017-11-11 11:41:35,thk,4999-f234d8ad941a,,beacon,1
2017-11-11 11:41:35,thk,4999-ff7fada21247,,beacon,1
2017-11-11 11:45:35,thk,4999-c3025466c4d6,,beacon,1
2017-11-11 11:45:35,thk,4999-f234d8ad941a,,beacon,1
2017-11-11 11:45:35,thk,4999-ff7fada21247,,beacon,1
2017-11-11 11:49:35,thk,4999-c3025466c4d6,,beacon,1
2017-11-11 11:49:35,thk,4999-f234d8ad941a,,beacon,1
2017-11-11 11:49:35,thk,4999-ff7fada21247,,beacon,1
2017-11-11 11:53:36,thk,4999-c3025466c4d6,,beacon,1
2017-11-11 11:53:36,thk,4999-f234d8ad941a,,beacon,1
2017-11-11 11:53:36,thk,4999-ff7fada21247,,beacon,1
2017-11-11 11:57:35,thk,4999-f234d8ad941a,,beacon,1
2017-11-11 11:57:35,thk,4999-ff7fada21247,,beacon,1
2017-11-11 12:01:35,thk,4999-c3025466c4d6,,battery_voltage,2.991
2017-11-11 12:01:35,thk,4999-f234d8ad941a,,battery_voltage,2.964
2017-11-11 12:01:35,thk,4999-f234d8ad941a,,beacon,1
2017-11-11 12:01:35,thk,4999-ff7fada21247,,battery_voltage,2.964
2017-11-11 12:01:35,thk,4999-ff7fada21247,,beacon,1
2017-11-11 12:01:50,thk,4999,,datausage,37.202352
2017-11-11 12:01:50,thk,4999,,memusage,25.04
2017-11-11 12:01:50,thk,4999,,uptime,158432
2017-11-11 12:05:36,thk,4999-f234d8ad941a,,beacon,1
2017-11-11 12:05:36,thk,4999-ff7fada21247,,beacon,1
2017-11-11 12:09:35,thk,4999-f234d8ad941a,,beacon,1
2017-11-11 12:09:35,thk,4999-ff7fada21247,,beacon,1
2017-11-11 12:13:35,thk,4999-f234d8ad941a,,beacon,1
2017-11-11 12:45:05,thk,4999,,disconnected,1
2017-11-11 14:42:14,thk,4999,,disconnected,1
2017-11-11 14:43:01,thk,4999,,disconnected,1
2017-11-11 20:25:15,thk,4999,,disconnected,1
2017-11-11 20:28:21,thk,4999,,disconnected,1
2017-11-11 20:32:43,thk,4999,,disconnected,1
2017-11-11 20:42:58,thk,4999,,disconnected,1
2017-11-11 20:48:36,thk,4999,,disconnected,1
2017-11-11 20:51:16,thk,4999,,disconnected,1
2017-11-11 20:56:18,thk,4999,,disconnected,1
2017-11-11 22:10:15,thk,4999,,disconnected,1
2017-11-11 22:21:14,thk,4999,,disconnected,1
2017-11-11 22:34:10,thk,4999,,disconnected,1
2017-11-11 22:37:06,thk,4999,,disconnected,1
2017-11-11 23:16:30,thk,4999,,disconnected,1
2017-11-11 23:39:02,thk,4999,,disconnected,1
2017-11-11 23:59:52,thk,4999,,disconnected,1
2017-11-12 00:01:56,thk,4999,,disconnected,1
2017-11-12 00:07:57,thk,4999,,disconnected,1
2017-11-12 00:44:44,thk,4999,,disconnected,1
2017-11-12 01:02:36,thk,4999,,disconnected,1
2017-11-12 01:09:27,thk,4999,,disconnected,1
2017-11-12 01:20:38,thk,4999,,disconnected,1
2017-11-12 02:05:48,thk,4999,,disconnected,1
2017-11-12 02:11:44,thk,4999,,disconnected,1
2017-11-12 02:26:02,thk,4999,,disconnected,1
2017-11-12 02:26:55,thk,4999,,disconnected,1
2017-11-12 02:36:19,thk,4999,,disconnected,1
2017-11-12 02:43:42,thk,4999,,disconnected,1
2017-11-12 03:19:34,thk,4999,,disconnected,1
2017-11-12 03:29:44,thk,4999,,disconnected,1
2017-11-12 04:56:29,thk,4999,,disconnected,1
2017-11-12 05:03:19,thk,4999,,disconnected,1
2017-11-12 05:08:05,thk,4999,,disconnected,1
2017-11-12 05:53:29,thk,4999,,disconnected,1
2017-11-12 05:55:38,thk,4999,,disconnected,1
2017-11-12 05:58:13,thk,4999,,disconnected,1
2017-11-12 06:00:00,thk,4999,,disconnected,1
2017-11-12 06:09:10,thk,4999,,disconnected,1
2017-11-12 07:30:29,thk,4999,,disconnected,1
2017-11-12 08:24:29,thk,4999,,disconnected,1
2017-11-12 08:36:04,thk,4999,,disconnected,1
2017-11-12 08:37:59,thk,4999,,disconnected,1
2017-11-12 08:46:43,thk,4999,,disconnected,1
2017-11-12 09:11:18,thk,4999,,disconnected,1
2017-11-12 09:29:56,thk,4999,,disconnected,1
2017-11-12 09:37:28,thk,4999,,disconnected,1
2017-11-12 09:38:23,thk,4999,,disconnected,1
2017-11-12 09:42:43,thk,4999,,disconnected,1
2017-11-12 09:54:16,thk,4999,,disconnected,1
2017-11-12 10:24:44,thk,4999,,disconnected,1
2017-11-12 10:38:59,thk,4999,,disconnected,1
2017-11-12 10:45:56,thk,4999,,disconnected,1
2017-11-12 10:51:16,thk,4999,,disconnected,1
2017-11-12 10:58:31,thk,4999,,disconnected,1
2017-11-12 11:03:19,thk,4999,,disconnected,1
2017-11-12 12:20:15,thk,4999,,disconnected,1
2017-11-12 13:46:16,thk,4999,,disconnected,1
2017-11-12 13:52:11,thk,4999,,disconnected,1
2017-11-12 14:19:03,thk,4999,,disconnected,1
2017-11-12 14:50:14,thk,4999,,disconnected,1
2017-11-12 15:06:16,thk,4999,,disconnected,1
2017-11-12 15:13:37,thk,4999,,disconnected,1
2017-11-12 16:14:00,thk,4999,,disconnected,1
2017-11-12 16:16:11,thk,4999,,disconnected,1
2017-11-12 17:30:16,thk,4999,,disconnected,1
2017-11-12 17:39:09,thk,4999,,disconnected,1
2017-11-12 17:54:15,thk,4999,,disconnected,1
2017-11-12 17:56:14,thk,4999,,disconnected,1
2017-11-12 17:57:43,thk,4999,,disconnected,1
2017-11-12 18:44:33,thk,4999,,disconnected,1
2017-11-12 20:17:16,thk,4999,,disconnected,1
2017-11-12 21:02:17,thk,4999,,disconnected,1
2017-11-12 21:22:08,thk,4999,,disconnected,1
2017-11-12 21:26:00,thk,4999,,disconnected,1
2017-11-12 21:49:44,thk,4999,,disconnected,1
2017-11-12 22:42:23,thk,4999,,disconnected,1
2017-11-12 23:11:36,thk,4999,,disconnected,1
2017-11-12 23:14:13,thk,4999,,disconnected,1
2017-11-12 23:23:12,thk,4999,,disconnected,1
2017-11-12 23:30:57,thk,4999,,disconnected,1
2017-11-12 23:32:47,thk,4999,,disconnected,1
2017-11-12 23:51:06,thk,4999,,disconnected,1
2017-11-13 00:32:52,thk,4999,,disconnected,1
2017-11-13 01:03:07,thk,4999,,disconnected,1
2017-11-13 01:31:50,thk,4999,,disconnected,1
2017-11-13 01:44:18,thk,4999,,disconnected,1
2017-11-13 01:47:09,thk,4999,,disconnected,1
2017-11-13 02:25:10,thk,4999,,disconnected,1
2017-11-13 03:14:15,thk,4999,,disconnected,1
2017-11-13 04:53:16,thk,4999,,disconnected,1
2017-11-13 05:14:03,thk,4999,,disconnected,1
2017-11-13 07:29:16,thk,4999,,disconnected,1
2017-11-13 07:43:37,thk,4999,,disconnected,1
2017-11-13 07:50:27,thk,4999,,disconnected,1
2017-11-13 08:10:16,thk,4999,,disconnected,1
2017-11-13 08:19:19,thk,4999,,disconnected,1
2017-11-13 08:20:44,thk,4999,,uptime,3632
2017-11-13 08:20:45,thk,4999,,datausage,0.904611
2017-11-13 08:20:45,thk,4999,,memusage,19.03
2017-11-13 08:26:15,thk,4999,,disconnected,1
2017-11-13 08:32:30,thk,4999-f234d8ad941a,,beacon,1
2017-11-13 08:36:30,thk,4999-f234d8ad941a,,beacon,1
2017-11-13 08:40:30,thk,4999-f234d8ad941a,,beacon,1
2017-11-13 08:41:20,thk,4999,,disconnected,1
2017-11-13 08:44:30,thk,4999-f234d8ad941a,,beacon,1
2017-11-13 08:45:08,thk,4999,,disconnected,1
2017-11-13 08:48:29,thk,4999-f234d8ad941a,,beacon,1
2017-11-13 08:51:00,thk,4999,,disconnected,1
2017-11-13 08:52:31,thk,4999-f234d8ad941a,,beacon,1
2017-11-13 08:53:56,thk,4999,,disconnected,1
2017-11-13 08:56:30,thk,4999-f234d8ad941a,,beacon,1
2017-11-13 09:00:31,thk,4999-f234d8ad941a,,beacon,1
2017-11-13 09:04:29,thk,4999-f234d8ad941a,,beacon,1
2017-11-13 09:08:31,thk,4999-f234d8ad941a,,beacon,1
2017-11-13 09:12:29,thk,4999-f234d8ad941a,,beacon,1
2017-11-13 09:15:14,thk,4999,,disconnected,1
2017-11-13 09:16:30,thk,4999-f234d8ad941a,,beacon,1
2017-11-13 09:20:29,thk,4999-f234d8ad941a,,battery_voltage,2.964
2017-11-13 09:20:29,thk,4999-f234d8ad941a,,beacon,1
2017-11-13 09:20:45,thk,4999,,uptime,7232
2017-11-13 09:20:46,thk,4999,,datausage,1.771271
2017-11-13 09:20:46,thk,4999,,memusage,19.10
2017-11-13 09:24:30,thk,4999-f234d8ad941a,,beacon,1
2017-11-13 09:27:01,thk,4999,,disconnected,1
2017-11-13 09:28:30,thk,4999-f234d8ad941a,,beacon,1
2017-11-13 09:32:31,thk,4999-f234d8ad941a,,beacon,1
2017-11-13 09:36:29,thk,4999-f234d8ad941a,,beacon,1
2017-11-13 09:39:01,thk,4999,,disconnected,1
2017-11-13 09:40:31,thk,4999-f234d8ad941a,,beacon,1
2017-11-13 09:40:55,thk,4999,,disconnected,1
2017-11-13 09:43:41,thk,4999,,disconnected,1
2017-11-13 09:44:30,thk,4999-f234d8ad941a,,beacon,1
2017-11-13 09:48:30,thk,4999-f234d8ad941a,,beacon,1
2017-11-13 09:52:29,thk,4999-f234d8ad941a,,beacon,1
2017-11-13 09:56:31,thk,4999-f234d8ad941a,,beacon,1
2017-11-13 10:00:31,thk,4999-f234d8ad941a,,beacon,1
2017-11-13 10:04:31,thk,4999-f234d8ad941a,,beacon,1
2017-11-13 10:08:31,thk,4999-f234d8ad941a,,beacon,1
2017-11-13 10:12:31,thk,4999-f234d8ad941a,,beacon,1
2017-11-13 10:16:31,thk,4999-f234d8ad941a,,beacon,1
2017-11-13 10:17:01,thk,4999,,disconnected,1
2017-11-13 10:20:31,thk,4999-f234d8ad941a,,battery_voltage,2.964
2017-11-13 10:20:31,thk,4999-f234d8ad941a,,beacon,1
2017-11-13 10:20:46,thk,4999,,datausage,2.625938
2017-11-13 10:20:46,thk,4999,,memusage,19.22
2017-11-13 10:20:46,thk,4999,,uptime,10832
2017-11-13 10:24:29,thk,4999-f234d8ad941a,,beacon,1
2017-11-13 10:28:31,thk,4999-f234d8ad941a,,beacon,1
2017-11-13 10:29:52,thk,4999,,disconnected,1
2017-11-13 10:44:24,thk,4999,,disconnected,1
2017-11-13 10:57:29,thk,4999,,disconnected,1
2017-11-13 11:04:33,thk,4999,,disconnected,1
2017-11-13 11:07:22,thk,4999,,disconnected,1
2017-11-13 11:20:30,thk,4999-f234d8ad941a,,battery_voltage,2.964
2017-11-13 11:20:45,thk,4999,,uptime,14432
2017-11-13 11:20:46,thk,4999,,datausage,3.469179
2017-11-13 11:20:46,thk,4999,,memusage,19.34
2017-11-13 12:12:31,thk,4999-c578064b05be,,beacon,1
2017-11-13 12:16:31,thk,4999-c578064b05be,,beacon,1
2017-11-13 12:19:19,thk,4999,,disconnected,1
2017-11-13 12:20:31,thk,4999-c578064b05be,,battery_voltage,2.949
2017-11-13 12:20:31,thk,4999-c578064b05be,,beacon,1
2017-11-13 12:20:44,thk,4999,,datausage,4.302602
2017-11-13 12:20:44,thk,4999,,memusage,19.39
2017-11-13 12:20:44,thk,4999,,uptime,18032
2017-11-13 12:24:31,thk,4999-c578064b05be,,beacon,1
2017-11-13 12:27:56,thk,4999,,disconnected,1
2017-11-13 12:28:31,thk,4999-c578064b05be,,beacon,1
2017-11-13 12:32:31,thk,4999-c578064b05be,,beacon,1
2017-11-13 12:40:29,thk,4999-f234d8ad941a,,beacon,1
2017-11-13 12:44:31,thk,4999-f234d8ad941a,,beacon,1
2017-11-13 12:48:30,thk,4999-f234d8ad941a,,beacon,1
2017-11-13 12:52:34,thk,4999-f234d8ad941a,,beacon,1
2017-11-13 12:56:29,thk,4999-f234d8ad941a,,beacon,1
2017-11-13 13:00:31,thk,4999-f234d8ad941a,,beacon,1
2017-11-13 13:04:31,thk,4999-f234d8ad941a,,beacon,1
2017-11-13 13:08:31,thk,4999-f234d8ad941a,,beacon,1
2017-11-13 13:12:30,thk,4999-f234d8ad941a,,beacon,1
2017-11-13 13:16:31,thk,4999-f234d8ad941a,,beacon,1
2017-11-13 13:20:30,thk,4999-c578064b05be,,battery_voltage,2.949
2017-11-13 13:20:30,thk,4999-f234d8ad941a,,battery_voltage,2.949
2017-11-13 13:20:31,thk,4999-f234d8ad941a,,beacon,1
2017-11-13 13:20:45,thk,4999,,datausage,5.151002
2017-11-13 13:20:45,thk,4999,,memusage,19.46
2017-11-13 13:20:45,thk,4999,,uptime,21632
2017-11-13 13:24:31,thk,4999-f234d8ad941a,,beacon,1
2017-11-13 13:28:30,thk,4999-f234d8ad941a,,beacon,1
